iteration,tar_WA,confirm strategy,taskID,numTurns,numUserTurns,WPST,WPUT,numAVPs,sumCorrectAVPs,sumDeletions,sumSubstitutions,sumInsertions,CER,sumPACO,sumPAPA,sumPAFA,sumPAIC,UA,QD,CE,numSolutions,numBargeIns,numCancelAttempts,numHelpRequests,# turns / concept,# turns till solution,# affirms,# negations,# accepts,# neglects,task success
1428,80,1,143,15,7,18.375,,0.875,4,3,0,2,0.7142857143,2,0,3,2,0.2857142857,0.375,0.6,0,0,0,0,1.75,7,0,1,1,0,SN
1429,80,1,143,19,9,17.5,,0.9,8,1,0,0,0.1111111111,8,0,1,0,0.8888888889,0.5,0.8333333333,3,0,0,0,2.25,9,0,0,3,0,FS
1430,80,1,143,19,9,14.8,,0.9,8,1,0,0,0.1111111111,8,0,1,0,0.8888888889,0.5,1,3,0,0,0,2.25,9,0,0,4,0,FS
1431,100,0,144,5,2,31,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1432,100,0,144,5,2,31,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1433,100,0,144,5,2,31,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1434,100,0,144,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1435,100,0,144,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1436,100,0,144,11,5,29.1666666667,,0.8333333333,2,3,0,2,1,1,0,3,1,0.2,0.3333333333,0.4,3,0,0,0,1.6666666667,5,0,0,0,0,S
1437,100,0,144,5,2,31,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1438,100,0,144,3,1,38.5,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1439,100,0,144,5,2,32.6666666667,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1440,100,0,144,5,2,32.6666666667,,0.6666666667,2,0,0,2,1,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1441,80,1,145,17,8,13.5555555556,,0.8888888889,7,1,0,0,0.125,7,0,1,0,0.875,0.4444444444,1,0,0,0,0,2,8,0,0,4,0,FS
1442,80,1,145,5,2,26.6666666667,,1.6666666667,5,0,0,1,0.2,1,0,0,1,0.5,1.3333333333,1,2,0,0,0,0.5,2,0,0,1,0,FS
1443,80,1,145,15,7,15.25,,0.875,7,0,0,0,0,7,0,0,0,1,0.5,1,2,0,0,0,1.75,7,0,0,3,0,FS
1444,80,1,145,15,7,15.375,,0.875,7,0,0,1,0.1428571429,6,0,0,1,0.8571428571,0.5,1,2,0,0,0,1.75,7,0,0,3,0,FS
1445,80,1,145,9,4,16.6,,1.6,7,1,0,1,0.25,2,0,1,1,0.5,1,1,0,0,0,0,0.8,4,0,0,2,0,FS
1446,80,1,145,19,9,18.1,,0.9,8,1,0,1,0.2222222222,7,0,1,1,0.7777777778,0.4,0.8,0,0,0,0,1.8,9,0,1,3,0,SN
1447,80,1,145,21,10,13.5454545455,,0.9090909091,9,1,0,0,0.1,9,0,1,0,0.9,0.4545454545,0.8333333333,2,0,0,0,2,10,0,0,4,0,FS
1448,80,1,145,19,9,13.7,,0.9,9,0,0,0,0,9,0,0,0,1,0.5,1,2,0,0,0,1.8,9,0,0,4,0,FS
1449,80,1,145,15,7,14,,1,6,2,0,1,0.375,5,0,1,1,0.7142857143,0.375,0.75,0,0,0,0,1.75,7,0,0,4,0,FS
1450,80,1,145,15,7,17.875,,1.25,9,0,1,1,0.2,5,0,0,2,0.7142857143,0.5,0.8,0,0,0,0,1.4,7,0,1,3,0,SN
1451,100,0,146,11,5,17,,0.8333333333,5,0,0,1,0.2,4,0,0,1,0.8,0.8333333333,1,1,0,0,0,1,5,0,0,0,0,SCs
1452,100,0,146,13,6,16.1428571429,,1.2857142857,7,2,0,4,0.6666666667,1,1,0,4,0.1666666667,0.7142857143,0.8333333333,1,0,0,0,1.2,6,0,0,0,0,S
1453,100,0,146,3,1,32.5,,2,4,0,0,1,0.25,0,0,0,1,0,2,1,1,0,0,0,0.25,1,0,0,0,0,S
1454,100,0,146,3,1,32.5,,2,4,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0.25,1,0,0,0,0,S
1455,100,0,146,19,9,12.7,,0.9,4,5,0,2,0.7777777778,4,0,4,2,0.4444444444,0.4,0.5,0,0,0,0,1.8,10,0,0,0,0,FU
1456,100,0,146,3,1,32.5,,2,4,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0.25,1,0,0,0,0,S
1457,100,0,146,17,8,20.8888888889,,0.8888888889,6,2,0,1,0.375,5,0,2,1,0.625,0.6666666667,0.75,1,0,0,0,1.6,8,0,0,0,0,SCs
1458,100,0,146,7,3,20,,1.5,5,1,0,2,0.5,1,0,0,2,0.3333333333,1.25,0.8333333333,1,0,0,0,0.6,3,0,0,0,0,S
1459,100,0,146,9,4,19.6,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,1,0,0,0,1,4,0,0,0,0,SCs
1460,100,0,146,9,4,20.6,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,1,0,0,0,1,4,0,0,0,0,SCs
1461,100,0,147,3,1,38.5,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1462,100,0,147,3,1,38.5,,0.5,1,0,0,2,2,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1463,100,0,147,5,2,31,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1464,100,0,147,5,2,31,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1465,100,0,147,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1466,100,0,147,23,11,16.0833333333,,0.9166666667,10,1,0,3,0.3636363636,8,0,1,2,0.7272727273,0.5,0.8571428571,9,0,0,0,1.8333333333,8,0,2,2,0,FS
1467,100,0,147,5,2,31,,0.6666666667,2,0,0,2,1,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1468,100,0,147,5,2,32.6666666667,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1469,100,0,147,5,2,31,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1470,100,0,147,17,8,15,,0.8888888889,6,2,0,6,1,4,0,0,4,0.5,0.4444444444,0.6666666667,3,0,0,0,1.3333333333,7,0,2,0,0,FS
1471,60,1,148,33,16,13.2352941176,,0.9411764706,10,6,0,2,0.5,9,0,5,2,0.5625,0.2352941176,0.4444444444,0,0,0,0,2.6666666667,16,0,1,6,0,SN
1472,60,1,148,11,5,19.6666666667,,1.5,7,2,0,1,0.3333333333,3,0,1,1,0.6,0.6666666667,0.6666666667,0,0,0,0,0.8333333333,5,0,1,2,0,SN
1473,60,1,148,19,9,18.2,,1.2,8,4,0,3,0.5833333333,4,0,3,2,0.4444444444,0.5,0.625,0,0,0,0,1.5,9,0,1,3,0,SN
1474,60,1,148,9,4,17.4,,0.8,3,1,0,2,0.75,1,0,1,2,0.25,0.4,1,0,0,0,0,2,4,0,0,2,0,FS
1475,60,1,148,21,10,14.5454545455,,1.2727272727,9,4,1,6,0.7857142857,3,0,2,5,0.3,0.4545454545,0.625,0,0,0,0,1.4285714286,10,0,1,3,0,SN
1476,60,1,148,15,7,21.375,,1.375,9,2,0,4,0.5454545455,4,0,1,2,0.5714285714,0.625,0.7142857143,0,0,0,0,1,7,0,1,2,0,SN
1477,60,1,148,21,10,13.4545454545,,0.9090909091,7,3,0,3,0.6,6,0,2,2,0.6,0.3636363636,0.6666666667,0,0,0,0,2.5,10,0,0,4,0,FS
1478,60,1,148,13,6,18.8571428571,,1.4285714286,7,3,0,2,0.5,3,0,2,1,0.5,0.7142857143,0.7142857143,0,0,0,0,0.8571428571,6,0,1,1,0,SN
1479,60,1,148,35,17,12.3888888889,,0.9444444444,10,7,0,6,0.7647058824,7,0,4,6,0.4117647059,0.2222222222,0.4,0,0,0,0,3.4,17,0,1,6,0,SN
1480,60,1,148,21,10,17.0909090909,,0.9090909091,6,3,1,4,0.8,3,0,2,5,0.3,0.1818181818,0.3333333333,0,0,0,0,2,10,0,1,3,0,SN
1481,100,1,149,27,13,11.6428571429,,0.9285714286,12,1,0,1,0.1538461538,11,0,1,1,0.8461538462,0.4285714286,0.8571428571,0,0,0,0,2.1666666667,13,0,1,5,0,SN
1482,100,1,149,29,14,13.2,,0.9333333333,10,4,0,2,0.4285714286,9,0,3,2,0.6428571429,0.3333333333,0.5555555556,0,0,0,0,2.3333333333,14,0,1,4,0,SN
1483,100,1,149,7,3,22.75,,0.75,3,0,0,0,0,3,0,0,0,1,0.5,1,2,0,0,0,1.5,3,0,0,1,0,FS
1484,100,1,149,7,3,21.5,,1.5,6,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0.75,3,0,1,1,0,SN
1485,100,1,149,21,10,12.1818181818,,1.0909090909,11,1,0,2,0.25,7,0,1,2,0.7,0.5454545455,1,0,0,0,0,2,10,0,1,4,0,SN
1486,100,1,149,23,11,14.6666666667,,1.1666666667,13,1,0,3,0.2857142857,8,0,0,3,0.7272727273,0.5,0.8571428571,0,0,0,0,1.8333333333,11,0,2,4,0,SN
1487,100,1,149,23,11,12.0833333333,,0.9166666667,11,0,0,4,0.3636363636,7,0,0,4,0.6363636364,0.3333333333,0.8,0,0,0,0,2.2,11,0,1,4,0,SN
1488,100,1,149,7,3,20.25,,1.5,6,0,0,1,0.1666666667,2,0,0,1,0.6666666667,1,1,0,0,0,0,0.75,3,0,1,1,0,SN
1489,100,1,149,15,7,22.625,,0.875,5,2,0,0,0.2857142857,5,0,2,0,0.7142857143,0.5,0.6666666667,2,0,0,0,3.5,7,0,0,1,0,FS
1490,100,1,149,15,7,13.625,,1.25,9,1,0,0,0.1,6,1,0,0,0.8571428571,0.625,0.8333333333,0,0,0,0,1.4,7,0,1,3,0,SN
1491,100,0,150,11,5,20.6666666667,,0.8333333333,4,1,0,1,0.4,3,0,1,1,0.6,0.6666666667,0.8,2,0,0,0,1.25,5,0,0,0,0,SCs
1492,100,0,150,7,3,19,,1.25,5,0,0,2,0.4,2,0,0,1,0.6666666667,0.75,1,0,0,0,0,1,3,0,1,0,0,SN
1493,100,0,150,7,3,19,,1.25,4,1,0,2,0.6,1,0,1,1,0.3333333333,0.75,1,0,0,0,0,1,3,0,1,0,0,SN
1494,100,0,150,5,2,24,,1,3,0,0,0,0,2,0,0,0,1,0.6666666667,1,0,0,0,0,1,2,0,1,0,0,SN
1495,100,0,150,11,5,19.6666666667,,0.8333333333,4,1,0,3,0.8,2,0,0,3,0.4,0.5,0.6,3,0,0,0,1,5,0,0,0,0,FS
1496,100,0,150,15,7,20.375,,0.875,6,1,0,1,0.2857142857,5,0,1,1,0.7142857143,0.75,0.8571428571,3,0,0,0,1.1666666667,7,0,0,0,0,FS
1497,100,0,150,7,3,19.75,,1.25,4,1,0,3,0.8,1,0,0,2,0.3333333333,0.75,0.75,0,0,0,0,1,3,0,1,0,0,SN
1498,100,0,150,5,2,22.3333333333,,1.3333333333,3,1,0,0,0.25,1,0,1,0,0.5,1,1,0,0,0,0,0.6666666667,2,0,1,0,0,SN
1499,100,0,150,5,2,22.3333333333,,1,3,0,0,0,0,2,0,0,0,1,0.6666666667,1,0,0,0,0,1,2,0,1,0,0,SN
1500,100,0,150,5,2,22.3333333333,,1,3,0,0,0,0,2,0,0,0,1,0.6666666667,1,0,0,0,0,1,2,0,1,0,0,SN
1501,100,1,151,17,8,13.1111111111,,0.8888888889,8,0,0,1,0.125,7,0,0,1,0.875,0.4444444444,1,1,0,0,0,2,8,0,0,4,0,S
1502,100,1,151,21,10,12.8181818182,,0.9090909091,9,1,0,2,0.3,7,0,1,2,0.7,0.4545454545,0.8333333333,1,0,0,0,2,10,0,0,4,0,S
1503,100,1,151,19,9,12.5,,0.9,8,1,0,0,0.1111111111,8,0,1,0,0.8888888889,0.4,0.8,1,0,0,0,2.25,9,0,0,4,0,S
1504,100,1,151,19,9,13.4,,0.9,9,0,0,1,0.1111111111,8,0,0,1,0.8888888889,0.5,1,1,0,0,0,1.8,9,0,0,4,0,S
1505,100,1,151,17,8,13.1111111111,,0.8888888889,8,0,0,0,0,8,0,0,0,1,0.4444444444,1,1,0,0,0,2,8,0,0,4,0,S
1506,100,1,151,19,9,13.4,,0.9,9,0,0,0,0,9,0,0,0,1,0.5,1,1,0,0,0,1.8,9,0,0,4,0,S
1507,100,1,151,19,9,13.1,,0.9,8,1,0,1,0.2222222222,7,0,1,1,0.7777777778,0.4,0.8,1,0,0,0,2.25,9,0,0,4,0,S
1508,100,1,151,21,10,15.1818181818,,0.9090909091,9,1,0,1,0.2,8,0,1,1,0.8,0.4545454545,0.8333333333,1,0,0,0,2,10,0,0,4,0,S
1509,100,1,151,19,9,13,,0.9,8,1,0,1,0.2222222222,7,0,1,1,0.7777777778,0.4,0.8,1,0,0,0,2.25,9,0,0,4,0,S
1510,100,1,151,23,11,12.0833333333,,0.9166666667,8,3,0,0,0.2727272727,8,0,3,0,0.7272727273,0.3333333333,0.5714285714,1,0,0,0,2.75,11,0,0,4,0,S
1511,100,0,152,11,5,19,,0.8333333333,5,0,0,1,0.2,4,0,0,1,0.8,0.6666666667,1,0,0,0,0,1.25,5,0,1,0,0,SN
1512,100,0,152,13,6,19.4285714286,,0.8571428571,5,1,0,1,0.3333333333,4,0,1,1,0.6666666667,0.5714285714,0.8,0,0,0,0,1.2,6,0,1,0,0,SN
1513,100,0,152,11,5,18.8333333333,,0.8333333333,5,0,0,2,0.4,3,0,0,2,0.6,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
1514,100,0,152,15,7,20.125,,0.875,5,2,0,2,0.5714285714,3,0,2,2,0.4285714286,0.5,0.6666666667,2,0,0,0,1.4,7,0,0,0,0,FS
1515,100,0,152,15,7,18.625,,0.875,5,2,0,1,0.4285714286,4,0,2,1,0.5714285714,0.625,0.7142857143,2,0,0,0,1.1666666667,7,0,0,0,0,FS
1516,100,0,152,3,1,35.5,,2.5,4,1,0,1,0.4,0,0,0,1,0,2,0.8,1,0,0,0,0.2,1,0,0,0,0,FS
1517,100,0,152,7,3,20.75,,1.75,6,1,0,1,0.2857142857,2,0,0,1,0.6666666667,1.25,0.8333333333,0,0,0,0,0.6,3,0,1,0,0,SN
1518,100,0,152,5,2,29.6666666667,,1.3333333333,3,1,0,2,0.75,0,0,0,2,0,1,0.75,2,0,0,0,0.6666666667,2,0,0,0,0,FS
1519,100,0,152,5,2,24,,2,5,1,0,2,0.5,1,0,0,1,0.5,1.3333333333,0.8,0,0,0,0,0.4,2,0,1,0,0,SN
1520,100,0,152,5,2,24,,1.6666666667,5,0,0,1,0.2,1,0,0,1,0.5,1.3333333333,1,0,0,0,0,0.5,2,0,1,0,0,SN
1521,80,1,153,9,4,18.4,,1.2,5,1,0,1,0.3333333333,2,0,1,1,0.5,0.8,1,1,0,0,0,1.3333333333,4,0,0,2,0,FS
1522,80,1,153,13,6,15.4285714286,,0.8571428571,3,3,0,1,0.6666666667,4,0,2,1,0.6666666667,0.2857142857,0.4,0,0,0,0,2,7,0,0,1,0,FU
1523,80,1,153,29,14,13.0666666667,,0.9333333333,12,2,0,1,0.2142857143,11,0,2,1,0.7857142857,0.4,0.75,0,0,0,0,2,14,0,1,5,0,SN
1524,80,1,153,21,10,21.5454545455,,0.9090909091,5,5,0,1,0.6,5,0,4,1,0.5,0.3636363636,0.4444444444,2,0,0,0,2.5,10,0,0,1,0,FS
1525,80,1,153,11,5,22,,0.8333333333,4,1,0,1,0.4,3,0,1,1,0.6,0.5,0.75,1,0,0,0,1.25,5,0,0,1,0,FS
1526,80,1,153,39,19,13.05,,0.95,11,8,0,1,0.4736842105,11,0,7,1,0.5789473684,0.3,0.4615384615,0,0,0,0,2.375,19,0,1,5,0,SN
1527,80,1,153,39,19,12.95,,0.95,10,9,0,0,0.4736842105,11,0,9,0,0.5789473684,0.35,0.4666666667,0,0,0,0,3.1666666667,20,0,0,4,0,FU
1528,80,1,153,27,13,16.8571428571,,0.9285714286,5,8,0,2,0.7692307692,5,0,7,2,0.3846153846,0.2857142857,0.3333333333,0,0,0,0,2.6,14,0,0,1,0,FU
1529,80,1,153,39,19,11.55,,1.05,13,8,0,3,0.5238095238,11,1,4,3,0.5789473684,0.25,0.3846153846,0,0,0,0,2.7142857143,19,0,1,6,0,SN
1530,80,1,153,35,17,11.7777777778,,1.1111111111,14,6,0,1,0.35,12,1,3,1,0.7058823529,0.3333333333,0.5,0,0,0,0,2.4285714286,17,0,1,6,0,SN
1531,100,0,154,13,6,18.5714285714,,0.8571428571,5,1,0,3,0.6666666667,3,0,0,3,0.5,0.7142857143,1,3,0,0,0,1.2,6,0,0,0,0,FS
1532,100,0,154,9,4,21.6,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,2,0,0,0,1,4,0,0,0,0,SCs
1533,100,0,154,9,4,21.6,,0.8,4,0,0,2,0.5,2,0,0,2,0.5,0.8,1,2,0,0,0,1,4,0,0,0,0,SCs
1534,100,0,154,13,6,18.5714285714,,0.8571428571,6,0,0,1,0.1666666667,5,0,0,1,0.8333333333,0.7142857143,1,3,0,0,0,1.2,6,0,0,0,0,FS
1535,100,0,154,9,4,22.8,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,3,0,0,0,1,4,0,0,0,0,FS
1536,100,0,154,7,3,25.75,,0.75,3,0,0,1,0.3333333333,2,0,0,1,0.6666666667,0.75,1,2,0,0,0,1,3,0,0,0,0,SCs
1537,100,0,154,11,5,20.5,,1.1666666667,7,0,0,2,0.2857142857,3,0,0,2,0.6,0.6666666667,1,0,0,0,0,1.25,5,0,2,0,0,SN
1538,100,0,154,9,4,21.8,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,3,0,0,0,1,4,0,0,0,0,FS
1539,100,0,154,21,10,15.2727272727,,0.9090909091,5,5,0,4,0.9,3,0,3,4,0.3,0.4545454545,0.5555555556,3,0,0,0,2,10,0,0,0,0,FS
1540,100,0,154,11,5,20.5,,0.8333333333,4,1,0,2,0.6,3,0,0,2,0.6,0.6666666667,0.8,3,0,0,0,1,5,0,0,0,0,FS
1541,80,1,155,5,2,27.6666666667,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1542,80,1,155,7,3,24.75,,0.75,3,0,0,1,0.3333333333,2,0,0,1,0.6666666667,0.5,1,3,0,0,0,1.5,3,0,0,1,0,FS
1543,80,1,155,13,6,20.4285714286,,0.8571428571,4,2,0,2,0.6666666667,3,0,1,2,0.5,0.2857142857,0.5,3,0,0,0,2,6,0,0,2,0,FS
1544,80,1,155,5,2,27.6666666667,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1545,80,1,155,5,2,29.3333333333,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1546,80,1,155,5,2,27.6666666667,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1547,80,1,155,25,12,14.2307692308,,0.9230769231,10,2,0,2,0.3333333333,8,0,2,2,0.6666666667,0.3846153846,0.8333333333,3,0,0,0,2.4,11,0,2,3,0,FS
1548,80,1,155,5,2,27.6666666667,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1549,80,1,155,7,3,23.75,,0.75,1,2,0,2,1.3333333333,0,0,1,2,0,0.25,0.5,3,0,0,0,3,3,0,0,1,0,FS
1550,80,1,155,15,7,16.125,,0.875,6,1,0,3,0.5714285714,3,0,1,3,0.4285714286,0.5,1,3,0,0,0,1.75,7,0,0,2,0,FS
1551,100,0,156,13,6,18.7142857143,,1.2857142857,5,3,1,1,0.5555555556,2,0,2,2,0.3333333333,0.5714285714,0.6666666667,0,0,0,0,1.2,6,0,1,1,0,SN
1552,100,0,156,11,5,21.6666666667,,1.3333333333,7,1,0,1,0.25,4,0,0,1,0.8,0.8333333333,0.8333333333,1,0,0,0,0.8333333333,5,0,0,1,0,SCuCs
1553,100,0,156,15,7,18.5,,1.375,10,1,0,4,0.4545454545,3,0,1,3,0.4285714286,0.875,1,0,0,0,0,1,7,0,1,1,0,SN
1554,100,0,156,19,9,17.2,,0.9,9,0,0,4,0.4444444444,6,0,0,3,0.6666666667,0.6,1,0,0,0,0,1.5,9,0,1,1,0,SN
1555,100,0,156,11,5,22.5,,1.5,8,1,0,1,0.2222222222,4,0,0,1,0.8,1,0.8571428571,1,0,0,0,0.7142857143,5,0,0,1,0,SCuCs
1556,100,0,156,19,9,19.5,,0.9,8,1,0,2,0.3333333333,6,0,1,2,0.6666666667,0.6,0.8571428571,0,0,0,0,1.2857142857,9,0,1,1,0,SN
1557,100,0,156,19,9,18.9,,0.9,8,1,0,1,0.2222222222,7,0,1,1,0.7777777778,0.6,0.8571428571,0,0,0,0,1.2857142857,9,0,1,1,0,SN
1558,100,0,156,11,5,21.6666666667,,1.3333333333,8,0,0,3,0.375,3,0,0,2,0.6,1,1,1,0,0,0,0.8333333333,5,0,0,1,0,SCuCs
1559,100,0,156,11,5,20.5,,1.3333333333,8,0,0,2,0.25,4,0,0,1,0.8,1,1,0,0,0,0,0.8333333333,5,0,1,1,0,SN
1560,100,0,156,11,5,21.5,,1.5,8,1,0,3,0.4444444444,2,0,0,3,0.4,0.6666666667,0.6666666667,0,0,0,0,0.8333333333,5,0,1,1,0,SN
1561,60,1,157,23,11,12.9166666667,,1.0833333333,3,9,1,7,1.3076923077,2,0,5,5,0.1818181818,0.1666666667,0.1818181818,0,0,0,0,2.2,12,0,0,1,0,FU
1562,60,1,157,13,6,18.4285714286,,1.2857142857,6,2,1,3,0.6666666667,2,0,2,2,0.3333333333,0.5714285714,0.6666666667,0,0,0,0,1,6,0,1,1,0,SN
1563,60,1,157,15,7,17.625,,1.5,8,3,1,3,0.5833333333,3,1,0,3,0.4285714286,0.5,0.5714285714,2,0,0,0,1.4,7,0,0,3,0,FS
1564,60,1,157,5,2,25,,1.6666666667,4,1,0,5,1.2,0,0,1,1,0,1.3333333333,1,1,0,0,0,0.5,2,0,0,0,0,FS
1565,60,1,157,17,8,16.6666666667,,1.2222222222,7,3,1,3,0.6363636364,4,1,0,3,0.5,0.3333333333,0.4285714286,0,0,0,0,1.3333333333,8,0,1,3,0,SN
1566,60,1,157,17,8,18.3333333333,,1.5555555556,10,4,0,10,1,2,0,0,6,0.25,0.4444444444,0.6666666667,0,0,0,0,1.6,8,0,1,2,0,SN
1567,60,1,157,21,10,15.1818181818,,1.1818181818,6,6,1,4,0.8461538462,2,0,4,4,0.2,0.2727272727,0.375,0,0,0,0,2,10,0,1,2,0,SN
1568,60,1,157,5,2,28,,1.3333333333,2,1,1,1,0.75,1,0,0,1,0.5,0.3333333333,0.3333333333,2,0,0,0,0.6666666667,2,0,0,1,0,FS
1569,60,1,157,25,12,13.9230769231,,1.0769230769,7,7,0,7,1,5,0,1,6,0.4166666667,0.1538461538,0.25,0,0,0,0,2.4,12,0,1,4,0,SN
1570,60,1,157,15,7,13.125,,0.875,2,5,0,2,1,3,0,3,2,0.4285714286,0.125,0.1666666667,0,0,0,0,2.3333333333,8,0,0,1,0,FU
1571,100,1,158,7,3,21,,1.25,5,0,0,0,0,3,0,0,0,1,0.75,1,0,0,0,0,1,3,0,1,1,0,SN
1572,100,1,158,21,10,15.0909090909,,0.9090909091,10,0,0,1,0.1,9,0,0,1,0.9,0.4545454545,1,3,0,0,0,2,10,0,0,4,0,FS
1573,100,1,158,13,6,16.8571428571,,1,5,2,0,2,0.5714285714,3,1,1,1,0.5,0.4285714286,0.6,2,0,0,0,1.5,6,0,0,2,0,SCs
1574,100,1,158,5,2,28.3333333333,,1.3333333333,3,1,0,1,0.5,1,0,0,1,0.5,0.6666666667,0.6666666667,2,0,0,0,0.6666666667,2,0,0,1,0,SCs
1575,100,1,158,17,8,18.1111111111,,0.8888888889,7,1,0,0,0.125,7,0,1,0,0.875,0.4444444444,0.8,3,0,0,0,1.6,8,0,0,3,0,FS
1576,100,1,158,13,6,16.8571428571,,1.1428571429,6,2,0,0,0.25,5,1,0,0,0.8333333333,0.4285714286,0.6,3,0,0,0,1.5,6,0,0,3,0,FS
1577,100,1,158,23,11,14.3333333333,,0.9166666667,10,1,0,1,0.1818181818,9,0,1,1,0.8181818182,0.4166666667,0.8333333333,3,0,0,0,2.2,11,0,0,4,0,FS
1578,100,1,158,17,8,15.8888888889,,0.8888888889,7,1,0,2,0.375,7,0,0,1,0.875,0.4444444444,0.8,2,0,0,0,2,8,0,0,3,0,SCs
1579,100,1,158,5,2,28.3333333333,,1.3333333333,3,1,0,1,0.5,1,0,0,1,0.5,0.6666666667,0.6666666667,2,0,0,0,0.6666666667,2,0,0,1,0,SCs
1580,100,1,158,7,3,19.75,,1.25,5,0,0,1,0.2,2,0,0,1,0.6666666667,0.75,1,0,0,0,0,1,3,0,1,1,0,SN
